city,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,main,description,temp,feels_like,temp_min,temp_max,pressure,humidity,speed,deg,cloudiness (%),rain,gust,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,averageSpeedDifference,averageTimeDifference,day,year,month,week,hour,minute
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.82,14.24,11.73,15.58,1022,72,2.24,33,0,0.0,4.92,1,247.0,0.01,10.11,21.46,2.27,3.74,5.78,7.73,0,0,4,2022,4,17,5,15
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.53,14.52,14.96,1020,82,3.6,100,0,0.0,0.0,1,201.94,0.0,1.24,53.64,0.11,1.73,1.99,2.19,0,0,4,2022,4,17,5,15
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.77,15.1,14.92,17.25,1017,65,5.66,20,0,0.0,0.0,1,226.97,0.0,4.2,65.09,1.68,5.45,9.95,2.91,0,0,4,2022,4,17,5,25
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.23,14.66,13.73,15.58,1023,71,3.6,100,0,0.0,0.0,1,247.0,0.01,10.11,21.46,2.27,3.74,5.78,7.73,0,0,4,2022,4,17,5,25
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.53,14.52,14.96,1020,82,3.6,100,0,0.0,0.0,1,201.94,0.0,1.24,53.64,0.11,1.73,1.99,2.19,0,0,4,2022,4,17,5,25
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.72,15.07,14.92,17.19,1017,66,5.66,20,0,0.0,0.0,1,223.64,0.0,4.41,55.08,1.51,4.7,8.2,2.98,0,0,4,2022,4,17,5,35
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.17,14.6,13.81,15.19,1022,71,3.6,100,0,0.0,0.0,1,247.0,0.01,10.28,23.96,2.53,4.08,5.95,7.22,0,0,4,2022,4,17,5,35
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.53,14.52,14.96,1020,82,3.6,100,0,0.0,0.0,1,201.94,0.0,1.23,55.08,0.11,1.48,1.73,2.38,0,0,4,2022,4,17,5,35
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.64,14.98,14.92,17.19,1017,66,5.66,20,0,0.0,0.0,1,223.64,0.0,4.41,55.08,1.51,4.7,8.2,2.98,0,0,4,2022,4,17,5,45
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.12,14.54,13.75,15.14,1022,71,3.6,100,0,0.0,0.0,1,247.0,0.01,10.28,23.96,2.53,4.08,5.95,7.22,0,0,4,2022,4,17,5,45
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.68,13.97,14.96,1020,88,4.63,90,0,0.0,0.0,1,201.94,0.0,1.23,55.08,0.11,1.48,1.73,2.38,0,0,4,2022,4,17,5,45
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.64,14.96,14.92,17.19,1017,65,5.66,20,0,0.0,0.0,1,223.64,0.0,4.41,55.08,1.51,4.7,8.2,2.98,0,0,4,2022,4,17,5,55
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.48,15.02,15.73,1022,70,4.63,110,0,0.0,0.0,1,247.0,0.01,10.28,23.96,2.53,4.08,5.95,7.22,0,0,4,2022,4,17,5,55
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.68,13.97,14.96,1020,88,4.63,90,0,0.0,0.0,1,201.94,0.0,1.23,55.08,0.11,1.48,1.73,2.38,0,0,4,2022,4,17,5,55
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.95,15.27,14.53,17.19,1014,64,3.6,350,0,0.0,0.0,1,223.64,0.0,4.41,55.08,1.51,4.7,8.2,2.98,0,0,4,2022,4,17,6,5
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.48,15.02,15.73,1023,70,4.63,110,0,0.0,0.0,1,247.0,0.01,10.28,23.96,2.53,4.08,5.95,7.22,0,0,4,2022,4,17,6,5
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.68,13.97,14.96,1020,88,4.63,90,0,0.0,0.0,1,201.94,0.0,1.23,55.08,0.11,1.48,1.73,2.38,0,0,4,2022,4,17,6,5
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.49,14.82,14.53,17.19,1014,66,4.12,20,0,0.0,0.0,1,223.64,0.0,4.41,55.08,1.51,4.7,8.2,2.98,0,0,4,2022,4,17,6,15
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.48,15.02,15.73,1023,70,4.63,110,0,0.0,0.0,1,247.0,0.01,10.28,23.96,2.53,4.08,5.95,7.22,0,0,4,2022,4,17,6,15
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.68,13.97,15.52,1020,88,4.63,70,0,0.0,0.0,1,201.94,0.0,1.23,55.08,0.11,1.48,1.73,2.38,0,0,4,2022,4,17,6,15
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.46,14.73,14.53,16.7,1017,64,5.66,20,0,0.0,0.0,1,223.64,0.0,4.41,55.08,1.51,4.7,8.2,2.98,0,0,4,2022,4,17,6,25
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.51,15.02,15.73,1023,71,4.63,100,0,0.0,0.0,1,247.0,0.01,10.28,23.96,2.53,4.08,5.95,7.22,0,0,4,2022,4,17,6,25
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.68,13.97,15.52,1020,88,4.63,70,0,0.0,0.0,1,201.94,0.0,1.23,55.08,0.11,1.48,1.73,2.38,0,0,4,2022,4,17,6,25
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.46,14.76,14.53,16.7,1017,65,5.66,20,0,0.0,0.0,1,223.64,0.0,4.63,49.35,1.48,3.53,5.81,3.17,0,0,4,2022,4,17,6,35
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.48,15.02,15.73,1023,70,4.63,100,0,0.0,0.0,1,263.69,0.01,12.85,27.9,2.92,4.5,6.09,6.21,0,0,4,2022,4,17,6,35
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.68,13.97,14.96,1020,88,4.63,70,0,0.0,0.0,1,203.61,0.0,1.63,52.93,0.17,1.33,1.62,2.47,0,0,4,2022,4,17,6,35
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.67,14.89,13.98,16.7,1017,61,5.66,20,0,0.0,0.0,1,223.64,0.0,4.63,49.35,1.48,3.53,5.81,3.17,0,0,4,2022,4,17,6,45
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.48,15.02,15.73,1023,70,4.63,110,0,0.0,0.0,1,263.69,0.01,12.85,27.9,2.92,4.5,6.09,6.21,0,0,4,2022,4,17,6,45
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.52,13.97,14.96,1020,82,5.66,60,0,0.0,0.0,1,203.61,0.0,1.63,52.93,0.17,1.33,1.62,2.47,0,0,4,2022,4,17,6,45
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.67,14.89,13.98,16.7,1017,61,5.66,20,0,0.0,0.0,1,223.64,0.0,4.63,49.35,1.48,3.53,5.81,3.17,0,0,4,2022,4,17,6,55
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.67,14.05,14.56,15.73,1023,71,4.63,110,0,0.0,0.0,1,263.69,0.01,12.85,27.9,2.92,4.5,6.09,6.21,0,0,4,2022,4,17,6,55
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.52,13.97,14.86,1020,82,5.66,60,0,0.0,0.0,1,203.61,0.0,1.63,52.93,0.17,1.33,1.62,2.47,0,0,4,2022,4,17,6,55
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.59,14.8,15.34,16.7,1014,61,4.12,40,0,0.0,0.0,1,223.64,0.0,4.63,49.35,1.48,3.53,5.81,3.17,0,0,4,2022,4,17,7,5
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.67,14.07,14.56,15.73,1023,72,4.63,110,0,0.0,0.0,1,263.69,0.01,12.85,27.9,2.92,4.5,6.09,6.21,0,0,4,2022,4,17,7,5
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.52,13.97,14.86,1020,82,5.66,60,0,0.0,0.0,1,203.61,0.0,1.63,52.93,0.17,1.33,1.62,2.47,0,0,4,2022,4,17,7,5
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.65,14.79,13.98,16.7,1016,58,5.66,70,0,0.0,0.0,1,223.64,0.0,4.63,49.35,1.48,3.53,5.81,3.17,0,0,4,2022,4,17,7,15
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.67,14.07,14.56,15.73,1023,72,3.6,100,0,0.0,0.0,1,263.69,0.01,12.85,27.9,2.92,4.5,6.09,6.21,0,0,4,2022,4,17,7,15
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.52,13.97,14.86,1021,82,5.14,60,0,0.0,0.0,1,203.61,0.0,1.63,52.93,0.17,1.33,1.62,2.47,0,0,4,2022,4,17,7,15
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.55,14.7,13.98,16.7,1018,59,5.66,30,0,0.0,0.0,1,223.64,0.0,4.63,49.35,1.48,3.53,5.81,3.17,0,0,4,2022,4,17,7,25
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.82,14.21,14.56,15.73,1023,71,3.6,100,0,0.0,0.0,1,263.69,0.01,12.85,27.9,2.92,4.5,6.09,6.21,0,0,4,2022,4,17,7,25
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.52,13.97,14.96,1021,82,5.14,60,0,0.0,0.0,1,203.61,0.0,1.63,52.93,0.17,1.33,1.62,2.47,0,0,4,2022,4,17,7,25
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.57,14.75,14.64,16.95,1017,60,5.66,30,0,0.0,0.0,1,223.64,0.25,4.84,47.92,1.57,2.48,4.04,3.48,0,0,4,2022,4,17,7,35
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.65,15.07,9.47,15.73,1024,69,3.6,100,0,0.0,0.0,1,310.42,1.76,19.36,28.61,3.25,5.53,7.18,5.45,0,0,4,2022,4,17,7,35
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.84,14.52,13.97,15.52,1021,82,5.14,60,0,0.0,0.0,1,205.28,0.08,1.91,53.64,0.49,1.27,1.64,2.57,0,0,4,2022,4,17,7,35
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.78,14.98,14.92,16.93,1017,60,5.66,30,0,0.0,0.0,1,223.64,0.25,4.84,47.92,1.57,2.48,4.04,3.48,0,0,4,2022,4,17,7,45
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.66,15.08,15.58,16.27,1024,69,4.63,110,0,0.0,0.0,1,310.42,1.76,19.36,28.61,3.25,5.53,7.18,5.45,0,0,4,2022,4,17,7,45
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.53,14.52,15.52,1021,82,5.66,50,0,0.0,0.0,1,205.28,0.08,1.91,53.64,0.49,1.27,1.64,2.57,0,0,4,2022,4,17,7,45
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.79,14.99,14.92,17.25,1017,60,5.66,30,0,0.0,0.0,1,223.64,0.25,4.84,47.92,1.57,2.48,4.04,3.48,0,0,4,2022,4,17,7,55
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.84,15.26,15.68,16.83,1024,68,4.63,110,0,0.0,0.0,1,310.42,1.76,19.36,28.61,3.25,5.53,7.18,5.45,0,0,4,2022,4,17,7,55
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.54,14.86,15.52,1021,82,5.66,50,0,0.0,0.0,1,205.28,0.08,1.91,53.64,0.49,1.27,1.64,2.57,0,0,4,2022,4,17,7,55
Lisboa,38.7071,-9.13549,14,31,39,17,Clear,clear sky,16.4,15.58,15.64,17.48,1016,57,5.14,50,0,0.0,0.0,1,223.64,0.25,4.84,47.92,1.57,2.48,4.04,3.48,17,22,4,2022,4,17,8,5
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.07,15.51,15.73,16.83,1024,68,4.63,110,0,0.0,0.0,1,310.42,1.76,19.36,28.61,3.25,5.53,7.18,5.45,0,0,4,2022,4,17,8,5
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.54,14.86,16.07,1021,82,5.66,50,0,0.0,0.0,1,205.28,0.08,1.91,53.64,0.49,1.27,1.64,2.57,0,0,4,2022,4,17,8,5
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.67,15.85,15.75,17.53,1016,56,6.17,60,0,0.0,0.0,1,223.64,0.25,4.84,47.92,1.57,2.48,4.04,3.48,0,0,4,2022,4,17,8,15
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.32,15.76,16.13,16.83,1024,67,3.6,110,0,0.0,0.0,1,310.42,1.76,19.36,28.61,3.25,5.53,7.18,5.45,0,0,4,2022,4,17,8,15
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.54,14.86,16.07,1021,82,5.66,50,0,0.0,0.0,1,205.28,0.08,1.91,53.64,0.49,1.27,1.64,2.57,0,0,4,2022,4,17,8,15
Lisboa,38.7071,-9.13549,14,31,39,17,Clear,clear sky,16.64,15.87,15.75,17.53,1016,58,6.17,60,0,0.0,0.0,1,223.64,0.25,4.84,47.92,1.57,2.48,4.04,3.48,17,22,4,2022,4,17,8,26
Porto,41.14961,-8.61099,8,14,58,33,Clear,clear sky,16.56,16.02,10.47,16.79,1024,67,3.6,110,0,0.0,0.0,1,310.42,1.76,19.36,28.61,3.25,5.53,7.18,5.45,6,25,4,2022,4,17,8,26
Faro,37.019356,-7.93044,23,28,181,148,Clear,clear sky,15.85,15.5,15.64,16.07,1021,77,6.69,60,0,0.0,0.0,1,205.28,0.08,1.91,53.64,0.49,1.27,1.64,2.57,5,33,4,2022,4,17,8,26
Lisboa,38.7071,-9.13549,20,30,27,18,Clear,clear sky,16.56,15.73,14.92,18.62,1018,56,6.17,60,0,0.0,0.0,1,230.31,1.17,5.18,50.07,1.88,2.2,3.52,3.93,10,9,4,2022,4,17,8,36
Porto,41.14961,-8.61099,9,14,51,33,Clear,clear sky,17.02,16.5,10.47,17.34,1024,66,3.6,110,0,0.0,0.0,1,360.49,8.16,21.59,27.9,3.76,6.88,9.19,5.19,5,18,4,2022,4,17,8,36
Faro,37.019356,-7.93044,21,28,198,148,Clear,clear sky,15.85,15.5,15.64,16.63,1021,77,6.69,60,0,0.0,0.0,1,205.28,0.32,1.76,52.21,0.7,1.42,1.86,2.57,7,50,4,2022,4,17,8,36
Lisboa,38.7071,-9.13549,12,29,45,18,Clear,clear sky,16.77,15.96,14.92,18.62,1018,56,5.14,50,0,0.0,0.0,1,230.31,1.17,5.18,50.07,1.88,2.2,3.52,3.93,17,27,4,2022,4,17,8,46
Porto,41.14961,-8.61099,6,14,77,33,Clear,clear sky,17.16,16.68,16.73,17.38,1024,67,2.57,120,0,0.0,0.0,1,360.49,8.16,21.59,27.9,3.76,6.88,9.19,5.19,8,44,4,2022,4,17,8,46
Faro,37.019356,-7.93044,21,28,198,148,Clear,clear sky,15.86,15.38,15.86,16.63,1021,72,6.69,70,0,0.0,0.0,1,205.28,0.32,1.76,52.21,0.7,1.42,1.86,2.57,7,50,4,2022,4,17,8,46
Lisboa,38.7071,-9.13549,17,29,32,18,Clear,clear sky,16.79,15.99,14.92,18.62,1018,56,5.14,50,0,0.0,0.0,1,230.31,1.17,5.18,50.07,1.88,2.2,3.52,3.93,12,14,4,2022,4,17,8,56
Porto,41.14961,-8.61099,7,14,66,33,Clear,clear sky,17.16,16.68,16.73,17.94,1024,67,2.57,120,0,0.0,0.0,1,360.49,8.16,21.59,27.9,3.76,6.88,9.19,5.19,7,33,4,2022,4,17,8,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.86,15.38,15.86,16.63,1021,72,6.69,70,0,0.0,0.0,1,205.28,0.32,1.76,52.21,0.7,1.42,1.86,2.57,0,0,4,2022,4,17,8,56
Lisboa,38.7071,-9.13549,13,30,42,18,Clear,clear sky,17.72,16.91,16.64,18.62,1017,52,5.14,50,0,0.0,0.0,1,230.31,1.17,5.18,50.07,1.88,2.2,3.52,3.93,17,24,4,2022,4,17,9,6
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,17.58,17.14,16.73,17.94,1024,67,2.57,120,0,0.0,0.0,1,360.49,8.16,21.59,27.9,3.76,6.88,9.19,5.19,0,0,4,2022,4,17,9,6
Faro,37.019356,-7.93044,24,28,173,148,Clear,clear sky,15.86,15.38,15.86,16.63,1021,72,6.69,70,0,0.0,0.0,1,205.28,0.32,1.76,52.21,0.7,1.42,1.86,2.57,4,25,4,2022,4,17,9,6
Lisboa,38.7071,-9.13549,10,30,54,18,Clear,clear sky,17.48,16.69,16.09,18.92,1018,54,5.14,50,0,0.0,0.0,1,230.31,1.17,5.18,50.07,1.88,2.2,3.52,3.93,20,36,4,2022,4,17,9,16
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,17.58,17.14,16.73,17.94,1024,67,2.57,120,0,0.0,0.0,1,360.49,8.16,21.59,27.9,3.76,6.88,9.19,5.19,0,0,4,2022,4,17,9,16
Faro,37.019356,-7.93044,20,27,208,154,Clear,clear sky,15.87,15.39,15.86,16.75,1021,72,6.69,70,0,0.0,0.0,1,205.28,0.32,1.76,52.21,0.7,1.42,1.86,2.57,7,54,4,2022,4,17,9,16
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,17.62,16.85,16.09,19.17,1018,54,5.14,50,0,0.0,0.0,1,230.31,1.17,5.18,50.07,1.88,2.2,3.52,3.93,0,0,4,2022,4,17,9,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,18.05,17.63,17.73,18.49,1024,66,4.12,110,0,0.0,0.0,1,360.49,8.16,21.59,27.9,3.76,6.88,9.19,5.19,0,0,4,2022,4,17,9,26
Faro,37.019356,-7.93044,22,28,189,148,Clear,clear sky,16.86,16.35,16.75,17.18,1021,67,6.69,60,0,0.0,0.0,1,205.28,0.32,1.76,52.21,0.7,1.42,1.86,2.57,6,41,4,2022,4,17,9,26
Lisboa,38.7071,-9.13549,12,29,45,18,Clear,clear sky,17.79,17.03,16.64,19.47,1018,54,5.14,50,0,0.0,0.0,1,233.65,1.84,5.44,59.37,2.15,2.13,3.33,4.02,17,27,4,2022,4,17,9,36
Porto,41.14961,-8.61099,12,15,38,31,Clear,clear sky,18.08,17.67,17.75,18.51,1024,66,4.12,110,0,0.0,0.0,1,393.87,13.97,21.25,27.9,4.47,8.31,11.61,5.13,3,7,4,2022,4,17,9,36
Faro,37.019356,-7.93044,22,28,189,148,Clear,clear sky,16.86,16.35,16.75,17.18,1021,67,6.69,60,0,0.0,0.0,1,205.28,0.4,1.44,57.22,0.8,1.74,2.23,2.53,6,41,4,2022,4,17,9,36
Lisboa,38.7071,-9.13549,8,32,68,17,Clear,clear sky,18.16,17.44,16.9,20.26,1018,54,5.66,80,0,0.0,0.0,1,233.65,1.84,5.44,59.37,2.15,2.13,3.33,4.02,24,51,4,2022,4,17,9,46
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,18.24,17.82,17.73,18.49,1024,65,4.12,110,0,0.0,0.0,1,393.87,13.97,21.25,27.9,4.47,8.31,11.61,5.13,0,0,4,2022,4,17,9,46
Faro,37.019356,-7.93044,23,28,181,148,Clear,clear sky,17.84,17.22,16.75,17.86,1021,59,7.72,70,0,0.0,0.0,1,205.28,0.4,1.44,57.22,0.8,1.74,2.23,2.53,5,33,4,2022,4,17,9,46
Lisboa,38.7071,-9.13549,12,30,45,18,Clear,clear sky,18.21,17.5,16.9,20.26,1018,54,5.66,80,0,0.0,0.0,1,233.65,1.84,5.44,59.37,2.15,2.13,3.33,4.02,18,27,4,2022,4,17,9,56
Porto,41.14961,-8.61099,10,15,46,31,Clear,clear sky,18.74,18.34,18.38,19.07,1024,64,4.12,110,0,0.0,0.0,1,393.87,13.97,21.25,27.9,4.47,8.31,11.61,5.13,5,15,4,2022,4,17,9,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.84,17.22,16.75,17.86,1021,59,7.72,70,0,0.0,0.0,1,205.28,0.4,1.44,57.22,0.8,1.74,2.23,2.53,0,0,4,2022,4,17,9,56
Lisboa,38.7071,-9.13549,12,29,45,18,Clear,clear sky,18.47,17.73,17.2,20.09,1017,52,5.66,80,0,0.0,0.0,1,233.65,1.84,5.44,59.37,2.15,2.13,3.33,4.02,17,27,4,2022,4,17,10,6
Porto,41.14961,-8.61099,10,15,46,31,Clear,clear sky,19.32,18.95,18.73,20.16,1024,63,4.12,110,0,0.0,0.0,1,393.87,13.97,21.25,27.9,4.47,8.31,11.61,5.13,5,15,4,2022,4,17,10,6
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.84,17.22,16.75,17.86,1021,59,7.72,70,0,0.0,0.0,1,205.28,0.4,1.44,57.22,0.8,1.74,2.23,2.53,0,0,4,2022,4,17,10,6
Lisboa,38.7071,-9.13549,7,30,78,18,Clear,clear sky,19.27,18.53,18.64,20.09,1019,49,5.66,70,0,0.0,0.0,1,233.65,1.84,5.44,59.37,2.15,2.13,3.33,4.02,23,60,4,2022,4,17,10,16
Porto,41.14961,-8.61099,10,15,46,31,Clear,clear sky,19.32,18.95,18.73,20.16,1024,63,4.12,110,0,0.0,0.0,1,393.87,13.97,21.25,27.9,4.47,8.31,11.61,5.13,5,15,4,2022,4,17,10,16
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.84,17.22,16.75,17.86,1021,59,7.72,70,0,0.0,0.0,1,205.28,0.4,1.44,57.22,0.8,1.74,2.23,2.53,0,0,4,2022,4,17,10,16
Lisboa,38.7071,-9.13549,18,30,30,18,Clear,clear sky,19.32,18.59,18.64,20.28,1019,49,5.66,70,0,0.0,0.0,1,233.65,1.84,5.44,59.37,2.15,2.13,3.33,4.02,12,12,4,2022,4,17,10,26
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,19.95,19.62,19.47,20.71,1024,62,5.14,110,0,0.0,0.0,1,393.87,13.97,21.25,27.9,4.47,8.31,11.61,5.13,0,0,4,2022,4,17,10,26
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.86,16.35,16.75,17.18,1022,67,7.2,80,0,0.0,0.0,1,205.28,0.4,1.44,57.22,0.8,1.74,2.23,2.53,0,0,4,2022,4,17,10,26
Lisboa,38.7071,-9.13549,16,29,34,18,Clear,clear sky,19.12,18.45,18.31,20.28,1018,52,5.66,70,0,0.0,0.0,1,223.64,1.23,3.94,79.39,2.0,1.79,2.67,3.39,13,16,4,2022,4,17,10,36
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,20.34,20.02,19.47,20.71,1024,61,5.14,110,0,0.0,0.0,1,393.87,14.08,20.91,34.69,5.01,9.5,13.74,5.07,0,0,4,2022,4,17,10,36
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.86,16.35,16.75,17.18,1022,67,7.2,80,0,0.0,0.0,1,201.94,0.23,0.88,70.81,0.68,1.81,2.2,2.12,0,0,4,2022,4,17,10,36
Lisboa,38.7071,-9.13549,13,29,42,18,Clear,clear sky,19.46,18.77,18.41,21.3,1019,50,5.66,70,0,0.0,0.0,1,223.64,1.23,3.94,79.39,2.0,1.79,2.67,3.39,16,24,4,2022,4,17,10,46
Porto,41.14961,-8.61099,9,14,51,33,Clear,clear sky,20.34,20.02,19.47,20.71,1024,61,5.14,110,0,0.0,0.0,1,393.87,14.08,20.91,34.69,5.01,9.5,13.74,5.07,5,18,4,2022,4,17,10,46
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.86,16.35,16.75,17.18,1022,67,7.2,80,0,0.0,0.0,1,201.94,0.23,0.88,70.81,0.68,1.81,2.2,2.12,0,0,4,2022,4,17,10,46
Lisboa,38.7071,-9.13549,11,29,49,18,Clear,clear sky,19.76,19.1,18.64,21.79,1018,50,5.66,90,0,0.0,0.0,1,223.64,1.23,3.94,79.39,2.0,1.79,2.67,3.39,18,31,4,2022,4,17,10,56
Porto,41.14961,-8.61099,11,14,42,33,Clear,clear sky,20.57,20.28,19.47,21.27,1024,61,5.14,120,0,0.0,0.0,1,393.87,14.08,20.91,34.69,5.01,9.5,13.74,5.07,3,9,4,2022,4,17,10,56
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.86,16.48,16.75,17.18,1022,72,7.2,80,0,0.0,0.0,1,201.94,0.23,0.88,70.81,0.68,1.81,2.2,2.12,0,0,4,2022,4,17,10,56
Lisboa,38.7071,-9.13549,19,30,28,18,Clear,clear sky,19.98,19.34,18.31,21.79,1017,50,5.66,90,0,0.0,0.0,1,223.64,1.23,3.94,79.39,2.0,1.79,2.67,3.39,11,10,4,2022,4,17,11,6
Porto,41.14961,-8.61099,9,15,51,31,Clear,clear sky,20.89,20.6,20.58,21.27,1024,60,5.14,120,0,0.0,0.0,1,393.87,14.08,20.91,34.69,5.01,9.5,13.74,5.07,6,20,4,2022,4,17,11,6
Faro,37.019356,-7.93044,22,28,189,148,Clear,clear sky,16.86,16.48,16.75,17.18,1022,72,7.2,80,0,0.0,0.0,1,201.94,0.23,0.88,70.81,0.68,1.81,2.2,2.12,6,41,4,2022,4,17,11,6
Lisboa,38.7071,-9.13549,12,30,45,18,Clear,clear sky,20.09,19.49,18.87,21.95,1018,51,4.63,80,0,0.0,0.0,1,223.64,1.23,3.94,79.39,2.0,1.79,2.67,3.39,18,27,4,2022,4,17,11,16
Porto,41.14961,-8.61099,10,15,46,31,Clear,clear sky,21.72,21.46,21.27,21.79,1024,58,4.12,120,0,0.0,0.0,1,393.87,14.08,20.91,34.69,5.01,9.5,13.74,5.07,5,15,4,2022,4,17,11,16
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,18.83,18.41,17.18,18.86,1022,63,6.17,90,20,0.0,0.0,1,201.94,0.23,0.88,70.81,0.68,1.81,2.2,2.12,0,0,4,2022,4,17,11,16
Lisboa,38.7071,-9.13549,12,31,45,17,Clear,clear sky,20.09,19.49,18.87,21.95,1018,51,4.63,80,0,0.0,0.0,1,223.64,1.23,3.94,79.39,2.0,1.79,2.67,3.39,19,28,4,2022,4,17,11,26
Porto,41.14961,-8.61099,11,14,42,33,Clear,clear sky,21.74,21.48,21.69,21.83,1024,58,4.12,120,0,0.0,0.0,1,393.87,14.08,20.91,34.69,5.01,9.5,13.74,5.07,3,9,4,2022,4,17,11,26
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,18.83,18.41,17.18,18.86,1022,63,6.17,90,20,0.0,0.0,1,201.94,0.23,0.88,70.81,0.68,1.81,2.2,2.12,0,0,4,2022,4,17,11,26
Lisboa,38.7071,-9.13549,13,30,42,18,Clear,clear sky,20.29,19.71,19.64,21.95,1018,51,4.63,80,0,0.0,0.0,2,216.96,0.82,2.87,91.55,1.91,1.88,2.68,3.33,17,24,4,2022,4,17,11,36
